,name,car_type,year,image,price
81,현대 베뉴,소형 SUV,2025,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20250403_156%2Fauto_1743644867967XOMiT_PNG%2F20250403104741_4WYaTdao.png,"1,926~2,386만원 구매혜택
정보확인 내용 열고 닫기
보험료계산 광고
정보확인 내용 열고 닫기"
82,현대 벨로스터,준중형 해치백,2020,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20200421_196%2Fauto_15874341811804MoWz_PNG%2F20200421105611_1IM43oQA.png,"3,019~3,460만원 보험료계산 광고
정보확인 내용 열고 닫기"
83,현대 더 뉴 벨로스터,준중형 해치백,2018,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20180710_49%2Fauto_1531207654995DJUs3_PNG%2F20180710162727_bewCyzU1.png,"2,096~2,635만원 보험료계산 광고
정보확인 내용 열고 닫기"
84,현대 벨로스터,준중형 해치백,2020,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20200421_196%2Fauto_15874341811804MoWz_PNG%2F20200421105611_1IM43oQA.png,"3,019~3,460만원 보험료계산 광고
정보확인 내용 열고 닫기"
85,현대 넥쏘,중형 SUV,2024,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20230609_28%2Fauto_1686271870163pvKPM_PNG%2F20230609095104_DfjWzoU4.png,"6,950만원 구매혜택
정보확인 내용 열고 닫기



보험료계산 광고
정보확인 내용 열고 닫기"
86,현대 더 뉴 아이오닉 일렉트릭,준중형 해치백,2019,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20190430_203%2Fauto_1556604075159UpMFv_PNG%2F20190430150027_9dMRPQmv.png,"4,140~4,440만원 보험료계산 광고
정보확인 내용 열고 닫기"
87,현대 더 뉴 아이오닉 하이브리드,준중형 해치백,2019,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20190830_71%2Fauto_1567130867503OVoEq_PNG%2F20190830110744_dEIuxsXi.png,"2,242~2,693만원 보험료계산 광고
정보확인 내용 열고 닫기"
88,현대 아이오닉 일렉트릭,준중형 해치백,2019,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20190430_203%2Fauto_1556604075159UpMFv_PNG%2F20190430150027_9dMRPQmv.png,"4,140~4,440만원 보험료계산 광고
정보확인 내용 열고 닫기"
89,현대 아이오닉 하이브리드,준중형 해치백,2019,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20190830_71%2Fauto_1567130867503OVoEq_PNG%2F20190830110744_dEIuxsXi.png,"2,242~2,693만원 보험료계산 광고
정보확인 내용 열고 닫기"
90,현대 더 뉴 i40,중형 왜건,2018,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20180719_8%2Fauto_153196806606067Mxr_PNG%2F20180719114057_9tWM2r5t.png,"2,576~2,806만원 보험료계산 광고
정보확인 내용 열고 닫기"
91,현대 더 뉴 i40 살룬,중형 세단,2018,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20180719_220%2Fauto_1531968099905L4ezR_PNG%2F20180719114132_FTy4TJNh.png,"2,502~2,825만원 보험료계산 광고
정보확인 내용 열고 닫기"
92,현대 i40 살룬,중형 세단,2018,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20180719_220%2Fauto_1531968099905L4ezR_PNG%2F20180719114132_FTy4TJNh.png,"2,502~2,825만원 보험료계산 광고
정보확인 내용 열고 닫기"
93,현대 i40,중형 세단,2018,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20180719_220%2Fauto_1531968099905L4ezR_PNG%2F20180719114132_FTy4TJNh.png,"2,502~2,825만원 보험료계산 광고
정보확인 내용 열고 닫기"
94,현대 더 뉴 맥스크루즈,준대형 SUV,2018,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20180719_176%2Fauto_1531968489838HdwO7_PNG%2F20180719114801_VUjJVNmy.png,"3,151~4,417만원 보험료계산 광고
정보확인 내용 열고 닫기"
95,현대 맥스크루즈,준대형 SUV,2018,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20180719_176%2Fauto_1531968489838HdwO7_PNG%2F20180719114801_VUjJVNmy.png,"3,151~4,417만원 보험료계산 광고
정보확인 내용 열고 닫기"
96,현대 아이오닉6,중형 세단,2024,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20230908_130%2Fauto_1694135755470324tF_PNG%2F20230908101549_XM2pbgl4.png,"4,695~6,182만원 구매혜택
정보확인 내용 열고 닫기





보험료계산 광고
정보확인 내용 열고 닫기"
97,현대 쏠라티,대형 밴,2019,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20200210_228%2Fauto_1581318376287W2RMw_PNG%2F20200210160607_GgjzaZph.png,"6,481~7,144만원 보험료계산 광고
정보확인 내용 열고 닫기"
98,현대 아슬란,준대형 세단,2017,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20170508_271%2Fauto_14942176360376Nkvs_PNG%2F20170508132705_pT4afKtG.png,"3,825~4,540만원 보험료계산 광고
정보확인 내용 열고 닫기"
99,현대 베라크루즈,준대형 SUV,2015,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20200109_276%2Fauto_1578553195226dx6zp_PNG%2F20200109155953_zJilwq8A.png,"3,723~4,040만원 보험료계산 광고
정보확인 내용 열고 닫기"
100,현대 갤로퍼 2,중형 SUV,2003,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=http%3A%2F%2Fimgauto.naver.com%2F20170620_60%2Fauto_1497940038062MANTS_PNG%2F13274_2003_2.png,"1,482~2,026만원 보험료계산 광고
정보확인 내용 열고 닫기"
101,현대 갤로퍼,중형 SUV,2003,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=http%3A%2F%2Fimgauto.naver.com%2F20170620_60%2Fauto_1497940038062MANTS_PNG%2F13274_2003_2.png,"1,482~2,026만원 보험료계산 광고
정보확인 내용 열고 닫기"
102,현대 테라칸,준대형 SUV,2006,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20200214_10%2Fauto_1581657753210PsDPK_PNG%2F20200214142231_vQDltudd.png,"2,182~3,080만원 보험료계산 광고
정보확인 내용 열고 닫기"
103,현대 투스카니,스포츠카 쿠페,2008,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=http%3A%2F%2Fimgauto.naver.com%2F20170620_101%2Fauto_1497939383957YfQjv_PNG%2F11009_2008_.png,"1,299~2,462만원 보험료계산 광고
정보확인 내용 열고 닫기"
104,현대 투스카니,스포츠카 쿠페,2008,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=http%3A%2F%2Fimgauto.naver.com%2F20170620_101%2Fauto_1497939383957YfQjv_PNG%2F11009_2008_.png,"1,299~2,462만원 보험료계산 광고
정보확인 내용 열고 닫기"
105,현대 베르나 트랜스폼,소형 세단,2010,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=http%3A%2F%2Fimgauto.naver.com%2F20170530_78%2Fauto_1496110300839VTAe8_PNG%2F10735_2009__.png,"991~1,515만원 보험료계산 광고
정보확인 내용 열고 닫기"
106,현대 베르나,소형 세단,2010,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=http%3A%2F%2Fimgauto.naver.com%2F20170530_78%2Fauto_1496110300839VTAe8_PNG%2F10735_2009__.png,"991~1,515만원 보험료계산 광고
정보확인 내용 열고 닫기"
107,현대 New 베르나,소형 세단,2010,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=http%3A%2F%2Fimgauto.naver.com%2F20170530_78%2Fauto_1496110300839VTAe8_PNG%2F10735_2009__.png,"991~1,515만원 보험료계산 광고
정보확인 내용 열고 닫기"
108,현대 베르나,소형 세단,2010,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=http%3A%2F%2Fimgauto.naver.com%2F20170530_78%2Fauto_1496110300839VTAe8_PNG%2F10735_2009__.png,"991~1,515만원 보험료계산 광고
정보확인 내용 열고 닫기"
109,현대 다이너스티,준대형 세단,1996,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20191126_287%2Fauto_157475894539458AQH_PNG%2F20191126180222_1ydnhE7c.png,"2,694~3,435만원 보험료계산 광고
정보확인 내용 열고 닫기"
110,현대 티뷰론,스포츠카 쿠페,2001,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=http%3A%2F%2Fimgauto.naver.com%2F20170620_31%2Fauto_1497940153125wIMCh_PNG%2F13431_2001__.png,"1,067~1,649만원 보험료계산 광고
정보확인 내용 열고 닫기"
111,현대 엑셀,소형 세단,1991,https://search.pstatic.net/common?quality=75&direct=true&src=http%3A%2F%2Fimgauto.naver.com%2F20170620_19%2Fauto_1497940042315fcCal_PNG%2F13678_1991__.png,455~634만원 내차시세
112,현대 ST1,대형 트럭,2025,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20240925_142%2Fauto_1727230862614R2QUt_PNG%2F20240925112053_i1B0iYTE.png,"5,595~7,195만원 구매혜택
정보확인 내용 열고 닫기



보험료계산 광고
정보확인 내용 열고 닫기"
113,현대 아토스,경형 해치백,2001,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=http%3A%2F%2Fimgauto.naver.com%2F20170620_108%2Fauto_1497940118060X1C9X_PNG%2F13464_2001_.png,"525~837만원 보험료계산 광고
정보확인 내용 열고 닫기"
114,현대 뉴엘란트라,준중형 세단,1995,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=http%3A%2F%2Fimgauto.naver.com%2F20170620_265%2Fauto_1497940100563wAl1i_PNG%2F13657_1995_.png,"643~1,145만원 보험료계산 광고
정보확인 내용 열고 닫기"
115,현대 엘란트라,준중형 세단,1995,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=http%3A%2F%2Fimgauto.naver.com%2F20170620_265%2Fauto_1497940100563wAl1i_PNG%2F13657_1995_.png,"643~1,145만원 보험료계산 광고
정보확인 내용 열고 닫기"
116,현대 마르샤,중형 세단,1996,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=http%3A%2F%2Fimgauto.naver.com%2F20170620_287%2Fauto_1497939022575SYxdp_PNG%2F13654_1996_.png,"1,690~1,730만원 보험료계산 광고
정보확인 내용 열고 닫기"
117,현대 산타모,중형 RV,2002,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=http%3A%2F%2Fimgauto.naver.com%2F20170620_265%2Fauto_1497940086991YphJP_PNG%2F13364_2002_.png,"1,283~1,603만원 보험료계산 광고
정보확인 내용 열고 닫기"
118,현대 아이오닉9,준대형 SUV,2025,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20250203_281%2Fauto_1738546130463mL9uJ_PNG%2F20250203102842_okjDRTd3.png,"6,715~8,311만원 구매혜택
정보확인 내용 열고 닫기



보험료계산 광고
정보확인 내용 열고 닫기"
119,현대 뉴 클릭,소형 해치백,2010,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=http%3A%2F%2Fimgauto.naver.com%2F20170530_16%2Fauto_1496110771218eoShD_PNG%2F10147_2010_.png,"870~1,279만원 보험료계산 광고
정보확인 내용 열고 닫기"
120,현대 클릭,소형 해치백,2010,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=http%3A%2F%2Fimgauto.naver.com%2F20170530_16%2Fauto_1496110771218eoShD_PNG%2F10147_2010_.png,"870~1,279만원 보험료계산 광고
정보확인 내용 열고 닫기"
121,현대 트라제 XG,중형 RV,2007,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=http%3A%2F%2Fimgauto.naver.com%2F20170620_212%2Fauto_1497939452707ecgbP_PNG%2F11694_2007_XG.png,"1,896~2,383만원 보험료계산 광고
정보확인 내용 열고 닫기"
122,현대 그라나다,준대형 세단,1982,https://search.pstatic.net/common?quality=75&direct=true&src=http%3A%2F%2Fimgauto.naver.com%2F20170620_115%2Fauto_1497938714746fqpfV_PNG%2F54967_1982___V6.png,"1,563만원 내차시세"
123,현대 뉴그레이스,준대형 RV,1993,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20171218_197%2Fauto_1513577681148CovcG_PNG%2F20171218151426_zk0OHEnm.png,"790만원 보험료계산 광고
정보확인 내용 열고 닫기"
124,현대 그레이스,준대형 RV,1993,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20171218_197%2Fauto_1513577681148CovcG_PNG%2F20171218151426_zk0OHEnm.png,"790만원 보험료계산 광고
정보확인 내용 열고 닫기"
125,현대 라비타,소형 RV,2006,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=http%3A%2F%2Fimgauto.naver.com%2F20170620_121%2Fauto_1497939802571erMji_PNG%2F12807_2006_.png,"976~1,382만원 보험료계산 광고
정보확인 내용 열고 닫기"
126,현대 스쿠프,스포츠카 쿠페,1995,https://search.pstatic.net/common?quality=75&direct=true&src=http%3A%2F%2Fimgauto.naver.com%2F20170620_178%2Fauto_14979400620895JsXG_PNG%2F13669_1995_.png,625~805만원 내차시세
127,현대 코티나,소형 세단,1968,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=http%3A%2F%2Fimgauto.naver.com%2F20170620_230%2Fauto_1497940101518Uukj6_PNG%2F16702_1968_.png,"111만원 보험료계산 광고
정보확인 내용 열고 닫기"
128,현대 프레스토,소형 세단,1985,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=http%3A%2F%2Fimgauto.naver.com%2F20170620_9%2Fauto_1497940078968xufEM_PNG%2F17072_1985_.png,"445~474만원 보험료계산 광고
정보확인 내용 열고 닫기"
129,제네시스 일렉트리파이드 G80,준대형 세단,2021,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20221025_92%2Fauto_1666672455309tw5fT_PNG%2F20221025133409_iz4Wlftu.png,"8,281만원 보험료계산 광고
정보확인 내용 열고 닫기"
130,제네시스 G80,준대형 세단,2025,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20250108_244%2Fauto_1736299553101HbvpA_PNG%2F20250108102545_hoQ92ZMp.png,"5,899~8,579만원 구매혜택
정보확인 내용 열고 닫기
보험료계산 광고
정보확인 내용 열고 닫기"
131,제네시스 G80,준대형 세단,2025,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20250108_244%2Fauto_1736299553101HbvpA_PNG%2F20250108102545_hoQ92ZMp.png,"5,899~8,579만원 구매혜택
정보확인 내용 열고 닫기
보험료계산 광고
정보확인 내용 열고 닫기"
132,제네시스 GV80 쿠페,준대형 SUV,2025,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20241120_89%2Fauto_1732085780412ok8Aw_PNG%2F20241120155610_NpPM6Nef.png,"8,066~10,822만원 구매혜택
정보확인 내용 열고 닫기
보험료계산 광고
정보확인 내용 열고 닫기"
133,제네시스 GV80,준대형 SUV,2025,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20241120_121%2Fauto_1732084665808ffA3d_PNG%2F20241120153735_eQ0wLJFH.png,"6,840~9,717만원 구매혜택
정보확인 내용 열고 닫기
보험료계산 광고
정보확인 내용 열고 닫기"
134,제네시스 더 뉴 G70 슈팅브레이크,중형 왜건,2025,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20241120_298%2Fauto_1732088699284VtLfx_PNG%2F20241120164445_b2twihkK.png,"4,476~4,723만원 내차시세"
135,제네시스 더 뉴 G70,중형 세단,2025,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20241120_73%2Fauto_1732089072389857qq_PNG%2F20241120165104_G7b8KwrP.png,"4,281~5,023만원 내차시세"
136,제네시스 G70,중형 왜건,2025,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20241120_110%2Fauto_1732077091040oQeeG_PNG%2F20241120133124_k9mzai7B.png,"4,476~4,723만원 구매혜택
정보확인 내용 열고 닫기
보험료계산 광고
정보확인 내용 열고 닫기"
137,제네시스 일렉트리파이드 GV70,중형 SUV,2025,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20250116_289%2Fauto_1736988523655pGsiy_PNG%2F20250116094842_0YPdrmr0.png,"7,530만원 구매혜택
정보확인 내용 열고 닫기
보험료계산 광고
정보확인 내용 열고 닫기"
138,제네시스 GV70,중형 SUV,2025,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20240508_237%2Fauto_1715132569855dJKNG_PNG%2F20240508104248_F1BZquFR.png,"5,298~6,148만원 구매혜택
정보확인 내용 열고 닫기
보험료계산 광고
정보확인 내용 열고 닫기"
139,제네시스 G90,대형 세단,2025,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20250305_51%2Fauto_17411388154273FEw7_PNG%2F20250305104009_0OdAPFhC.png,"9,617~13,437만원 구매혜택
정보확인 내용 열고 닫기
보험료계산 광고
정보확인 내용 열고 닫기"
