car_title,trim,drive,price,habitability,quality,design,fuel,reply
기아 더 뉴 모하비,3.0 디젤,10,10,10,10,10,4,"모하비를 한번도 안타보고 구매했습니다. 승차감 나쁘지 않지만 이 차는 프레임바디의 안정성과 v6 3.0디젤의 감성으로 타는 차 입니다.시동걸때 그 소리 그리고 도어 닫을때 철컥하고 닫는 소리 등등 그런 감성이 있는 차 입니다. 실내에서 디젤 소음 거의 못 느낍니다. 모하비를 한번도 안타본 사람들이 모하비가 사골이니, 승차감 운운하시는데 한번이라도 몰아보시고 말씀하시길 ㅋ"
기아 더 뉴 모하비,3.0 디젤,10,9,10,10,10,8,"20년도 10월부터 모하비오너가 되었습니다~ 저는 20대에 모하비를 구매하였고 , 여전히 질리지않고 엄청 만족해하며 운행중입니다. 어리고 젊은여자라 그런지 모르겠지만 가끔 아빠차 끌고 왔냐 본인차냐라는말 많이 들었습니다 😅이래서 아재차아재차하는구나 싶었네요. 여성오너들이 가끔 보이긴하지만 그래도 20대미혼여성 오너는 흔치않은듯해요 😭아빠의 영향으로 어릴때부터 대형차가 좋았고 알지도 못하면서 큰차만 찾다가 팰리를 아주잠깐 고민하다 모하비가 눈에 띄었고 디자인과 웅장함에 다른차는 거들떠도 안봤네요. 엔진소리에 심장이 쿵쿵쿵🥹 애초에 연비를 생각하고, 정숙함을 원한다면 모하비 욕하기전에 그냥 세단을 타시길,,, 3번째 차를 바꾸면서 유일하게 질리지않고 타는 차입니다. 사골이라 소리들으면서도 모하비의 매력에빠진 매니아층이 있는 이유를 알겠어요. 이제 하비도 더이상 아재차가 아닙니당🙌아무리 좋은차 나와봐라 내가 차 바꾸나❤️❤️❤️이상 20대 여성 모하비 오너평가였습니당👍"
기아 더 뉴 모하비,3.0 디젤,10,10,10,10,10,8,"2024년식 마스터 등급 운행중인 오너 입니다. 노면이 굴곡지거나 교각 이음새에서 약간의 통통거림이 있는것을 제외하곤 중형 세단과 견주어도 될정도의 승차감이 있으며 때론 이 차량의 특성상 비포장 또는 세미 오프로드 정도는 걱정없이 주파가능하며 특히 겨울철 눈길에서 미끄러지거나 트위스트 치는 여타 차량을 뒤로 하고 갈길 가는 모하비에 이 녀석을 택하길 잘했다는 생각이 들곤 합니다. 또한 거주성도 좋은편이라 차박에도 안성맞춤이죠. 연비에 대해선 시내만 주행할 경우 8~9 정도의 주행거리를 보이고 고속도로에서는 12~14정도의 준수한 연비를 보여줍니다. 특히 디젤엔진이라 가솔린에 비해 주유비도 아낄수 있는 잇점도 있습니다. 총평을 하자면 모하비를 선택한 것은 연비와 승차감이 아니다. 6기통의 3,000cc 배기량과 터프함. 그리고 각진 외관에서 뿜어져 나오는 단단함과 듬직함에 매료되어 널 선택했고 후회한 적 단한번도 없다."
기아 더 뉴 모하비,3.0 디젤,10,8,8,10,10,6,"이 차는 승차감 생각하면 다른차를 타야한다. 이 차를 타는 이유는 국내유일 V6 3.0 디젤엔진의 넉넉한 힘, 오프로드 타이어 셋팅이 되어있으면 비포장 도로도 제약없이 달릴 수 있는 기동성, 프레임바디 특유의 투박하지만 탄탄한 차체, 어떠한 상황에서도 나를 지켜줄 것 같은 탱크같은 든든함, 한 마디로 '갬성' 으로 타는 차다. 지프 랭글러나 벤츠 지바겐 같은 차들처럼..... 이 차와 교통사고 나는 차는 무조건 어디 한군데 박살나더라..... 예를 들어 내 차는 범퍼가 기스나면 상대차는 박살나있다 ㅎㅎ 또 내 차는 측면이 살짝 먹어들어가면 상대차는 뭔가 한군데는 꼭 박살난다. 이 정도로 이 차는 쇳덩이와 갬성으로 이루어진 차다. 그래서 제조단가 자체가 비싸서 차값도 비싸다. 다들 그돈씨 그러는데.... 내가 프레임바디 차량 선호하고 안전 생각한다면 이 차를 적극 추천한다. 유류비는 신경 안 쓸 정도로 경제력이 있는 분들에게만 추천한다. 다 좋은데 연비가 차량 특성상 안 좋다 ㅠㅠ"
기아 더 뉴 모하비,3.0 디젤,10,10,10,10,10,4,튼튼하고 힘이좋습니다 그래서좋아요.
기아 더 뉴 모하비,3.0 디젤,10,8,10,10,10,10,마지막V6 3.0디젤 캠도 많이 다니고 트레일러도 끌고 다니는데 힘이 남아돌아요. 시내주행에는 rpm을 2천이상 쓸 필요가 없습니다. 살살타면 시내주행도 10km이상 나옵니다. 달리고 싶으면 컴포트모드 놓고 밟으면 200까지 잘 올라갑니다. 스트레스 안받고 운전하니 정말 좋습니다. 아마 100만 키로 까지 탈 생각입니다.
기아 더 뉴 모하비,3.0 디젤,10,10,10,10,10,10,"저는 여성 차주인데 모하비는 여성 차주가 거의 없는 것 같더라구요.왜 그런건지는 모르겠는데 그래서인지 아재차라는 얘기가 있는 것 같지만 전혀요, 여성이 타기 딱 좋은 차예요! 지금까지 난 적은 없지만 사고가 나더라도 차가 크고 튼튼해 비교적 안전할 것 같구요, 생긴 것도 너무 멋있고 전 브라운 시트인데 내부도 진짜 이뻐요. :) 썬루프 있고 6인승이고 2열시트까지도 통풍되고 승차감도 풀프레임 바디인데도 사륜에 후륜기반이라 좋고.. 6기통이라 엔진 회전 질감도 좋고 그냥 다 좋아요ㅎㅎ 부드러우면서도 강한 모하비 최고ㅠㅠ❤️❤️ 2년마다 굳이 업그레이드가 많이 되지 않았던 이유는 이미 너무 잘 만들어졌기때문이 아닐까요!! 제 첫차로 선택했던 모하비 :) 이제 단종돼서 희소가치도 높아졌네요 😊 평지는 당연하고 험지도 가볍게 넘어가고 도하도 가능하고 오프로드 포함 국산 SUV TOP 모하비🥰"
기아 더 뉴 모하비,3.0 디젤,10,10,10,10,10,8,안정성 주행성 페밀리 드림카론 최고입니다****~~~~~~~~~~~~~~~~
기아 더 뉴 모하비,3.0 디젤,10,10,10,10,10,5,연비에 연연하지 않는다면 디자인 멋지고 승차감 무게감있게 좋고 2열ㆍ3열 승차감또한 나쁘지않습니다 연비빼고 전반적으로 만족합니다
기아 더 뉴 모하비,3.0 디젤,10,6,8,10,10,6,연비와 승차감빼고는 다 만족합니다차크고 옵션도 만족하고 자율주행도 괜찮고 튼튼하고 좋아요
기아 더 뉴 모하비,3.0 디젤,10,8,10,10,10,5,전반적으로 만족하나 경유차로 인한 소음은 어쩔수가 없는 것 같다. 누후되면 경유차로써 횐경 문제에 영향을 받을 것 같다.
기아 더 뉴 모하비,3.0 디젤,10,8,8,9,10,6,"내 나이 27세 2024 모하비 더 마스터 차량을 내 힘으로 구매해서 타보게 되었습니다. 상남자같은 외관 디자인, 포스가 장난아닙니다. 어딜 가도 나를 지켜줄 것 같은 듬직한 차량입니다. 프레임 바디를 적용해서 어느정도 안전성은 보장된 차량이라고 생각합니다. 승차감 많이들 얘기하시는데 생각보다너무 괜찮아서 놀랐습니다. 2열 승차감? 6인승 독립시트 적용된 차량인데, 2열에 탑승하신 부모님은 물론이고 , 주변 지인들도 크게 불편하지 않고 만족했습니다. 프레임 바디 특성상 특유의 승차감이 느껴지긴 하나, 크게 신경쓰이거나 못탈 정도는 절대 아닙니다. 마지막 모하비의 대명사 V6 S2 엔진.. 정말 남자의 심장을 뛰게 합니다. 꼭 한번 타보십시오."
기아 더 뉴 모하비,3.0 디젤,10,5,10,9,10,3,연비빼고는 너무 만족스러운 차. 무게가 있음에도 엔진의 힘!!!솔직히 고속도로에서 왠만한차 다 재낌니다.
기아 더 뉴 모하비,3.0 디젤,8,8,7,9,10,5,"조금 많이 아쉬워요~몬지 좀 떨어지는 느낌. ㅠㅠ 그리고, 단종..ㅡ.ㅡ"
기아 더 뉴 모하비,3.0 디젤,9,9,8,10,10,9,듬직하고 묵직하고 파워있는 운전성능 아주만족 국내 최고의차같음 👍 👍 👍 👍
기아 더 뉴 모하비,3.0 디젤,10,8,8,10,10,6,정말!!기아에서 간만에 잘만든 차입니다!!주행 성능좋고 디자인좋고!!최고의 차입니다!!^^
기아 더 뉴 모하비,3.0 디젤,10,9,9,10,10,6,"묵직하고 남자남자합니다, 디자인이 질리지 않아 오래탈거 같고 고속주행감은 좋습니다, 연비는 시내5~7km, 고속12~13km정도,오르막 힘딸리지 않고 출발시 역시 굼뜹니다, 이정도면 수입suv대비 가성비는 좋다고 생각합니다, 이상!"
기아 더 뉴 모하비,3.0 디젤,8,8,8,8,10,8,6기통 엔진 힘이 넘칩니다.디자인 마음에 듭니다. 차체가 튼튼해서 좋습니다.
기아 더 뉴 모하비,3.0 디젤,9,10,10,10,10,7,디자인 때문에 샀지만 너무 만족합니다. 적당한 하차감도 있어서 좋습니다.
기아 모하비,3.0 디젤,8,8,8,9,10,6,"항상 모하비에 대해 나오는 말들에 대한 제 생각을 정리하면 1. 아재들이 좋아한다. 반쯤은 맞고 반쯤은 틀린데 아재들이 좋아한다기 보단 이정도 가격의 이정도 배기량의 국산 자동차를 사려면 경제력이 보통 40~50대가 되야하는 것이지 특별히 아재라고 좋아하는 것은 아니라고 생각합니다. 스포츠카 및 세단 좋아하는 아재들도 많아요. 2. 승차감이 딱딱하고 사골이고.. 도대체 승차감이 좋은차 타고 싶으면 그냥 다른차 사세요. 왜 모하비한테 그걸 강요하는지... 모든 차가 승차감 좋고 코너링 좋고 가볍고 연비좋고 해야 한다면 모든 사람들이 한가지를 사야 한다는 거죠. 사실 모하비보다 팰리가 승차감 좋고 팰리보단 x5가 좋고 x5 보다 카이엔이 좋다면 전부 카이엔 타지요. 사골은 아이덴티티라고 생각하면 됩니다. 랭글러, 지바겐 등등 차들은 큰 변화가 없지요. 오히려 맨날 2년마다 우주선처럼 바뀌어 나오는 차가 문제입니다."
기아 모하비,3.0 디젤,10,10,10,10,10,4,"모하비를 한번도 안타보고 구매했습니다. 승차감 나쁘지 않지만 이 차는 프레임바디의 안정성과 v6 3.0디젤의 감성으로 타는 차 입니다.시동걸때 그 소리 그리고 도어 닫을때 철컥하고 닫는 소리 등등 그런 감성이 있는 차 입니다. 실내에서 디젤 소음 거의 못 느낍니다. 모하비를 한번도 안타본 사람들이 모하비가 사골이니, 승차감 운운하시는데 한번이라도 몰아보시고 말씀하시길 ㅋ"
기아 모하비,3.0 디젤,10,9,10,10,10,8,"20년도 10월부터 모하비오너가 되었습니다~ 저는 20대에 모하비를 구매하였고 , 여전히 질리지않고 엄청 만족해하며 운행중입니다. 어리고 젊은여자라 그런지 모르겠지만 가끔 아빠차 끌고 왔냐 본인차냐라는말 많이 들었습니다 😅이래서 아재차아재차하는구나 싶었네요. 여성오너들이 가끔 보이긴하지만 그래도 20대미혼여성 오너는 흔치않은듯해요 😭아빠의 영향으로 어릴때부터 대형차가 좋았고 알지도 못하면서 큰차만 찾다가 팰리를 아주잠깐 고민하다 모하비가 눈에 띄었고 디자인과 웅장함에 다른차는 거들떠도 안봤네요. 엔진소리에 심장이 쿵쿵쿵🥹 애초에 연비를 생각하고, 정숙함을 원한다면 모하비 욕하기전에 그냥 세단을 타시길,,, 3번째 차를 바꾸면서 유일하게 질리지않고 타는 차입니다. 사골이라 소리들으면서도 모하비의 매력에빠진 매니아층이 있는 이유를 알겠어요. 이제 하비도 더이상 아재차가 아닙니당🙌아무리 좋은차 나와봐라 내가 차 바꾸나❤️❤️❤️이상 20대 여성 모하비 오너평가였습니당👍"
기아 모하비,3.0 디젤,10,10,10,10,10,8,"2024년식 마스터 등급 운행중인 오너 입니다. 노면이 굴곡지거나 교각 이음새에서 약간의 통통거림이 있는것을 제외하곤 중형 세단과 견주어도 될정도의 승차감이 있으며 때론 이 차량의 특성상 비포장 또는 세미 오프로드 정도는 걱정없이 주파가능하며 특히 겨울철 눈길에서 미끄러지거나 트위스트 치는 여타 차량을 뒤로 하고 갈길 가는 모하비에 이 녀석을 택하길 잘했다는 생각이 들곤 합니다. 또한 거주성도 좋은편이라 차박에도 안성맞춤이죠. 연비에 대해선 시내만 주행할 경우 8~9 정도의 주행거리를 보이고 고속도로에서는 12~14정도의 준수한 연비를 보여줍니다. 특히 디젤엔진이라 가솔린에 비해 주유비도 아낄수 있는 잇점도 있습니다. 총평을 하자면 모하비를 선택한 것은 연비와 승차감이 아니다. 6기통의 3,000cc 배기량과 터프함. 그리고 각진 외관에서 뿜어져 나오는 단단함과 듬직함에 매료되어 널 선택했고 후회한 적 단한번도 없다."
기아 모하비,3.0 디젤,10,8,8,10,10,6,"이 차는 승차감 생각하면 다른차를 타야한다. 이 차를 타는 이유는 국내유일 V6 3.0 디젤엔진의 넉넉한 힘, 오프로드 타이어 셋팅이 되어있으면 비포장 도로도 제약없이 달릴 수 있는 기동성, 프레임바디 특유의 투박하지만 탄탄한 차체, 어떠한 상황에서도 나를 지켜줄 것 같은 탱크같은 든든함, 한 마디로 '갬성' 으로 타는 차다. 지프 랭글러나 벤츠 지바겐 같은 차들처럼..... 이 차와 교통사고 나는 차는 무조건 어디 한군데 박살나더라..... 예를 들어 내 차는 범퍼가 기스나면 상대차는 박살나있다 ㅎㅎ 또 내 차는 측면이 살짝 먹어들어가면 상대차는 뭔가 한군데는 꼭 박살난다. 이 정도로 이 차는 쇳덩이와 갬성으로 이루어진 차다. 그래서 제조단가 자체가 비싸서 차값도 비싸다. 다들 그돈씨 그러는데.... 내가 프레임바디 차량 선호하고 안전 생각한다면 이 차를 적극 추천한다. 유류비는 신경 안 쓸 정도로 경제력이 있는 분들에게만 추천한다. 다 좋은데 연비가 차량 특성상 안 좋다 ㅠㅠ"
기아 모하비,3.0 디젤,10,10,10,10,10,4,튼튼하고 힘이좋습니다 그래서좋아요.
기아 모하비,3.0 디젤,10,8,10,10,10,10,마지막V6 3.0디젤 캠도 많이 다니고 트레일러도 끌고 다니는데 힘이 남아돌아요. 시내주행에는 rpm을 2천이상 쓸 필요가 없습니다. 살살타면 시내주행도 10km이상 나옵니다. 달리고 싶으면 컴포트모드 놓고 밟으면 200까지 잘 올라갑니다. 스트레스 안받고 운전하니 정말 좋습니다. 아마 100만 키로 까지 탈 생각입니다.
기아 모하비,3.0 디젤,10,10,10,10,10,10,"저는 여성 차주인데 모하비는 여성 차주가 거의 없는 것 같더라구요.왜 그런건지는 모르겠는데 그래서인지 아재차라는 얘기가 있는 것 같지만 전혀요, 여성이 타기 딱 좋은 차예요! 지금까지 난 적은 없지만 사고가 나더라도 차가 크고 튼튼해 비교적 안전할 것 같구요, 생긴 것도 너무 멋있고 전 브라운 시트인데 내부도 진짜 이뻐요. :) 썬루프 있고 6인승이고 2열시트까지도 통풍되고 승차감도 풀프레임 바디인데도 사륜에 후륜기반이라 좋고.. 6기통이라 엔진 회전 질감도 좋고 그냥 다 좋아요ㅎㅎ 부드러우면서도 강한 모하비 최고ㅠㅠ❤️❤️ 2년마다 굳이 업그레이드가 많이 되지 않았던 이유는 이미 너무 잘 만들어졌기때문이 아닐까요!! 제 첫차로 선택했던 모하비 :) 이제 단종돼서 희소가치도 높아졌네요 😊 평지는 당연하고 험지도 가볍게 넘어가고 도하도 가능하고 오프로드 포함 국산 SUV TOP 모하비🥰"
기아 모하비,3.0 디젤,10,10,10,10,10,8,안정성 주행성 페밀리 드림카론 최고입니다****~~~~~~~~~~~~~~~~
기아 모하비,3.0 디젤,10,10,10,10,10,5,연비에 연연하지 않는다면 디자인 멋지고 승차감 무게감있게 좋고 2열ㆍ3열 승차감또한 나쁘지않습니다 연비빼고 전반적으로 만족합니다
기아 모하비,3.0 디젤,10,6,8,10,10,6,연비와 승차감빼고는 다 만족합니다차크고 옵션도 만족하고 자율주행도 괜찮고 튼튼하고 좋아요
기아 모하비,3.0 디젤,10,8,10,10,10,5,전반적으로 만족하나 경유차로 인한 소음은 어쩔수가 없는 것 같다. 누후되면 경유차로써 횐경 문제에 영향을 받을 것 같다.
기아 모하비,3.0 디젤,10,8,8,9,10,6,"내 나이 27세 2024 모하비 더 마스터 차량을 내 힘으로 구매해서 타보게 되었습니다. 상남자같은 외관 디자인, 포스가 장난아닙니다. 어딜 가도 나를 지켜줄 것 같은 듬직한 차량입니다. 프레임 바디를 적용해서 어느정도 안전성은 보장된 차량이라고 생각합니다. 승차감 많이들 얘기하시는데 생각보다너무 괜찮아서 놀랐습니다. 2열 승차감? 6인승 독립시트 적용된 차량인데, 2열에 탑승하신 부모님은 물론이고 , 주변 지인들도 크게 불편하지 않고 만족했습니다. 프레임 바디 특성상 특유의 승차감이 느껴지긴 하나, 크게 신경쓰이거나 못탈 정도는 절대 아닙니다. 마지막 모하비의 대명사 V6 S2 엔진.. 정말 남자의 심장을 뛰게 합니다. 꼭 한번 타보십시오."
기아 모하비,3.0 디젤,10,5,10,9,10,3,연비빼고는 너무 만족스러운 차. 무게가 있음에도 엔진의 힘!!!솔직히 고속도로에서 왠만한차 다 재낌니다.
기아 모하비,3.0 디젤,8,8,7,9,10,5,"조금 많이 아쉬워요~몬지 좀 떨어지는 느낌. ㅠㅠ 그리고, 단종..ㅡ.ㅡ"
기아 모하비,3.0 디젤,9,9,8,10,10,9,듬직하고 묵직하고 파워있는 운전성능 아주만족 국내 최고의차같음 👍 👍 👍 👍
기아 모하비,3.0 디젤,10,8,8,10,10,6,정말!!기아에서 간만에 잘만든 차입니다!!주행 성능좋고 디자인좋고!!최고의 차입니다!!^^
기아 모하비,3.0 디젤,10,9,9,10,10,6,"묵직하고 남자남자합니다, 디자인이 질리지 않아 오래탈거 같고 고속주행감은 좋습니다, 연비는 시내5~7km, 고속12~13km정도,오르막 힘딸리지 않고 출발시 역시 굼뜹니다, 이정도면 수입suv대비 가성비는 좋다고 생각합니다, 이상!"
기아 모하비,3.0 디젤,8,8,8,8,10,8,6기통 엔진 힘이 넘칩니다.디자인 마음에 듭니다. 차체가 튼튼해서 좋습니다.
기아 모하비,3.0 디젤,9,10,10,10,10,7,디자인 때문에 샀지만 너무 만족합니다. 적당한 하차감도 있어서 좋습니다.
기아 스팅어 마이스터,2.5 가솔린 터보,10,8,8,9,10,6,"기아 자동차의 스포츠 세단 헤일로 모델이 될뻔 했으나 아쉽게 단종. 현대 경쟁차 G70 대비 거주성은 좋으나 실내 고급감은 소폭 떨어짐. 마이스터로 페이스리프트 되고 단종 직전 스페셜 모델 출시 구매 시 풍부한 옵션구성, 외관, 불량개선 등의 메릿 넘치는 제품이 될 듯. 발에 치이는 중형/준대형 세단 택시모델이 싫으신 분들에게 추천. 전기차 넘어가기 전 최고의 선택임. 미려한 디자인, 후륜구동 패스트백, 해치형 트렁크 도어 간지력 폭발. 롱 스트로크 엔진에서 오는 풍부한 토크감과 2.5T 기준 300마력은 지구 끝까지 밀어줄 기세임. 누군가에게는 그저 그런 결국 실패한 국산 스포츠 세단일 수 있으나 기아의 도전과 이런 모델을 탈 수 있는 기회가 있었다는데 의미를 둠. 브렘보 브레이크 옵션 선택 시 전륜 4P, 후륜 2P이 적용되나 로터 열변형으로 80km이상 고속에서 핸들이 털리는 고질병이 있음."
기아 스팅어 마이스터,2.5 가솔린 터보,10,10,10,10,10,10,디자인이 예뻐서 샀는데 타고보니 독일차 안부러운 성능까지 보여주니 너무 좋습니다.
기아 스팅어 마이스터,2.5 가솔린 터보,10,10,9,9,10,8,기본 300마력 이상에 토센 방식의 lsd 장착! 프런트 미드십 후륜으로 무게 배분 훌륭.. 같은 성능의 수입차량 대비 압도적인 가성비.. km77 테스트에서 3시리즈를 4시리즈를 뛰어넘는 회두성을 보여줌 GT차량 특성상 안정적인 고속주행으로 한국 차라 믿겨지지 않는 다는 탑기어 패널들!! 하지만 이 모든 장점을 잡아먹는 단 한 가지! 바로 기아자동차라는 점!
기아 스팅어 마이스터,2.5 가솔린 터보,10,10,7,6,9,6,"22년말에 신차로 구매하여 탄 후기 남기겠습니다. 장점 - 디자인이 개인적으로 맘에 듬 - 알루미늄 소재 하체구성으로 인해 서스펜션 응답성이 빠르고, 부식이 잘 되지 않음 - 후륜 및 옵션 선택 시 기계식 LSD가 들어가는데 한계주행하는 게 아닌 이상 코너링이 매우 부드러움 - 동가격대 차 중 이만한 출력과 토크를 가진 스펙의 차는 스팅어 뿐임 (6기통 기준, G70은 형제차이므로 제외) - 크루즈 컨트롤, 차선유지보조, 전방충돌방지 등 ADAS 시스템의 성능이 100점 중 80점급이라 생각함 - 하이빔 보조 시스템이 있어서 광량이나 주변 차의 위치에 따라 상향등이 자동으로 ON/OFF 가능 단점 - 내장재에 원가절감을 했는지 풍절음 및 잡소리 약간 있음 - 하부 셋팅 자체가 기존 현기차보다 스포츠 지향적이라 노면진동이 좀 느껴짐 - 연비는 좋은 편은 아니나 300마력대 출력을 감안하면 준수함 - 가속은 빠르나 민첩성은 좀 둔하다고 느낄 수 있음 - 중고차 감가가 큼"
기아 스팅어 마이스터,2.5 가솔린 터보,10,10,10,10,10,10,기름값도 없어서 징징거리고 고급유꼭넣어야하나요 하고 징징하는 사람은 애초에 안 사야하는차. 그런 사람들은 전기차 알아보면됨. 한가지 단점이 있다면... 애초에 출고가가 가성비 좋았던데다가 시간이 지날수록 중고차 가격이 내려가다보니.... 각종 카푸어들이 쉽게 달려들어서 양아치운전하며 연비가 어쩌구 하며 자꾸 징징하는게 안타까워지는 차임
기아 스팅어 마이스터,2.5 가솔린 터보,10,10,8,10,10,7,디자인은 역대 기아차 중 탑급볼스터가 몸을 잘 잡아줘서 시트 착좌감은 아주 좋으나 차량 하체 자체가 단단한 편이라 노면 질감이 어느 정도 느껴지는 편이고 노면 상태가 안좋을 경우 헤드뱅잉을 피할 수 없음 에코모드에서의 연비 증가는 크게 체감되지 않고 스포츠 모드는 노멀보다 조금 덜 나오는 편 스포츠모드시 직빨을 포함한 순간적인 움직임 등 민감한 컨트롤에의 반응은 상당히 뛰어난 편 스테빌라이저 튠업시 코너링 안정성은 굉장할 정도로 상승하지만 안그래도 단단한 하체가 굉장히 딱딱해짐
기아 스팅어 마이스터,2.5 가솔린 터보,10,10,10,10,10,6,걍 운전좋아한다 양아치운전말고 직빨에서 포르쉐급 시원한 맛보고싶다 사십셔 그냥 사십셔 ㅎㅎ아반떼md에서 넘어왔는데 신세카이 입니다
기아 스팅어 마이스터,2.5 가솔린 터보,10,8,8,10,10,6,좋아요~좋습니다. 좋구요. 전체적으로 아주 만족합니다. 연비는 뭐 대풍 알고산거니 ㅎㅎ
기아 스팅어 마이스터,2.5 가솔린 터보,10,8,6,10,10,8,이차는 스포츠 모드가 있어서 달리기 좋지만 전반적으로 연비가 생각보다 안 좋습니다.
기아 스팅어 마이스터,2.5 가솔린 터보,10,9,7,9,10,6,이 가격에서 만날수 없는 감성입니다.매물있으면 꼭사세요. 2.5도 힘 충분하고 4기통이라고 무시할게 못됩니다
기아 스팅어 마이스터,2.5 가솔린 터보,10,9,10,10,10,9,외형 내부 디자인 독보적이고 정말 달릴맛나네요~ 너무 마음에 들었습니다 이렇게도 멋진차가 단종된건 너무 아쉽네요 디자인은 정말 예술 그 자체입니다
기아 스팅어 마이스터,2.5 가솔린 터보,9,10,8,8,10,7,"2열 거주성이 좋아 패밀리카로 사용하기에도 손색없는, 디자인 좋은 데일리 스포츠 세단! 차 한대로 다 갖고 싶은 니즈를 만족하는 팔방미인 자동차. 게다가 이 가격에 이 하체세팅은 가성비 미쳤습니다ㅋㅋ"
기아 스팅어 마이스터,2.5 가솔린 터보,10,10,10,10,10,8,GT 카로써 정말 잘 활용하고 있는 차임. 각 주행모드별로 전자제어서스가 조절되는 것도 매우 편리하게 사용하고 있고 트렁크도 생각보다 꽤 널널함. 국산중에 컴팩트한 후륜차 선택지가 많이 없어서 아쉬웠는데 스팅어가 그 아쉬움을 달래줘서 참 좋은듯
기아 스팅어 마이스터,2.5 가솔린 터보,7,7,7,6,9,6,차가 좋게 말하면 묵직 나쁘게 말하면 무겁고 생각보다 스포츠성보다는 안락합니다 나름 출력괜찮고 고질병들 빼고는 괜찮아요
기아 스팅어 마이스터,2.5 가솔린 터보,10,10,10,10,10,10,운전석 시트 불편빼곤 다 만족 자세틀어짐 나머진 다 만족하는거 같네요 이만
기아 스팅어 마이스터,2.5 가솔린 터보,8,8,6,8,8,8,연비 안좋다는데 k5 터보 1세대 2세대 타고 2.5 넘어왔는데 연비가 더 좋은듯습관적으로 주유 3만 함 k5는 160정도 타는데 2.5는 180 탐
기아 스팅어 마이스터,2.5 가솔린 터보,10,10,7,8,9,7,좋은차긴하지 만족감최고
기아 스팅어 마이스터,2.5 가솔린 터보,9,9,8,7,10,7,이런 차에 뒷자리 좁다 연비 안좋다할거면 생각없는겁니다..생각보다 뒷자리 탈만하고 배기량 대비 연비 괜찮은 편인거 같습니다. 성능이야 노면 좀 타는거 빼곤 다 준수함
기아 스팅어 마이스터,2.5 가솔린 터보,9,8,8,7,10,5,"품질이 많이 아쉽네요. 운동성능, 기능적인 부분은 정말 좋습니다. 구매하자마자 전자식 파킹 죽어서 보증 교체하고 도어스커프 부러져있어서 보증교체했고 도어쪽 프레임 살짝 찌그러져있지만 뭐 문제 없어보여서 걍 타고 있어요.도어쪽 시트쪽 선뤂 잡소리가 좀 거슬리는데 타다보면 사라지는 경우가 있네요. 성능엔 문제 없이 잘 타고 있어요. 주행감이 좋아서 불만은 좀 사라지는 편입니다. 내구성이 얼마나 갈지가 좀 걱정되서 자주 점검해줘야 할듯 하네요. 나름 고성능 추구한 차인만큼 꾸준한 관리가 필수 인듯 합니다! 스팅어 옆라인 뒷라인 너무 예뻐서 기부니가 아주 좋아요."
기아 스팅어 마이스터,2.5 가솔린 터보,10,10,10,10,10,6,2.5T 연비빼고 짱입니다. 그래서 연비 생각해서 3.3T 은 안샀어요. 개인적으로 밟는편인데도 2.5T도 충분합니다.
기아 스팅어 마이스터,2.5 가솔린 터보 AWD,8,8,10,8,10,6,어설픈 수입차 엔트리 가지 말고 스팅어 와라.뚜벅인데 bmw 빠는 애들이 안좋다길래 구매 했음. 이 가격대 이 출력 이 옵션이면 아주 훌륭함
기아 스팅어 마이스터,2.5 가솔린 터보 AWD,10,8,10,10,10,5,"예쁘고, 잘달리고, 실내 만족하고, 이만한 차가 없다. 마지막 내연기관의 희망"
기아 스팅어 마이스터,2.5 가솔린 터보 AWD,10,10,10,4,10,6,"스팅어 25살 실오너 리뷰 남깁니다. 단종되어 중고구입하실텐데 저도 중고구입한 입장으로 몇자 적어봅니다.연비 사악하다고들 하는데, 고속도로6 시내4 비율 평균연비 평균적으로 밟을때 밟고 선비주행할때는 주행하고 해서 8.1찍히네요. 전차량이 YF소나타였는데 연료통은 좀 작아요 55리터 들어가면 만땅이네요. 그래도 80정도 남았을 때 만땅 채우니 530 찍힙니다. 생각보다 나쁘지 않아요.그래서 연비측면에서는 그래도 소나타보단 못나오는게 당연하니 좀 낮게 별점 줬습니다. 그런데 디자인 성능 뭐 다 만족입니다. 하지만... 잡소리 드릅게 많이나네요 주행할때 저는 예민한편이라 그런 지 모르겠는데 더럽게 많이나요 ㅡㅡ"
기아 스팅어 마이스터,2.5 가솔린 터보 AWD,9,10,7,7,10,6,패밀리카로는 살짝 아쉬운 부분도 있을지라도 특별히 흠결도 없는 무난하면서 재미있는차
