name,car_type,year,image,price
현대 더 뉴 i40 살룬,중형 세단,2018,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20180719_48%2Fauto_1531968101286n9F9j_PNG%2F20180719114133_evJxnsS7.png,"2,502~2,825만원"
현대 i40 살룬,중형 세단,2018,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20180719_48%2Fauto_1531968101286n9F9j_PNG%2F20180719114133_evJxnsS7.png,"2,502~2,825만원"
현대 i40,중형 세단,2018,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20180719_48%2Fauto_1531968101286n9F9j_PNG%2F20180719114133_evJxnsS7.png,"2,502~2,825만원"
현대 더 뉴 맥스크루즈,준대형 SUV,2018,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20180719_282%2Fauto_1531968490965ghaDl_PNG%2F20180719114801_r3F4PEtm.png,"3,151~4,417만원"
현대 맥스크루즈,준대형 SUV,2018,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20180719_282%2Fauto_1531968490965ghaDl_PNG%2F20180719114801_r3F4PEtm.png,"3,151~4,417만원"
현대 아이오닉6,중형 세단,2024,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20230908_217%2Fauto_1694135756106J5hy9_PNG%2F20230908101550_JTpOT4mF.png,"4,695~6,182만원"
현대 쏠라티,대형 밴,2019,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20200210_208%2Fauto_1581318379260x3s7y_PNG%2F20200210160607_BWNNXzSY.png,"6,481~7,144만원"
현대 아슬란,준대형 세단,2017,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20170508_22%2Fauto_1494217637573VpFBl_PNG%2F20170508132705_xmmA1YQe.png,"3,825~4,540만원"
현대 베라크루즈,준대형 SUV,2015,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20200109_276%2Fauto_1578553195226dx6zp_PNG%2F20200109155953_zJilwq8A.png,"3,723~4,040만원"
현대 갤로퍼 2,중형 SUV,2003,https://search.pstatic.net/common?quality=75&direct=true&src=http%3A%2F%2Fimgauto.naver.com%2F20170620_60%2Fauto_1497940038062MANTS_PNG%2F13274_2003_2.png,"1,482~2,026만원"
현대 갤로퍼,중형 SUV,2003,https://search.pstatic.net/common?quality=75&direct=true&src=http%3A%2F%2Fimgauto.naver.com%2F20170620_60%2Fauto_1497940038062MANTS_PNG%2F13274_2003_2.png,"1,482~2,026만원"
현대 테라칸,준대형 SUV,2006,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20200214_10%2Fauto_1581657753210PsDPK_PNG%2F20200214142231_vQDltudd.png,"2,182~3,080만원"
현대 투스카니,스포츠카 쿠페,2008,https://search.pstatic.net/common?quality=75&direct=true&src=http%3A%2F%2Fimgauto.naver.com%2F20170620_101%2Fauto_1497939383957YfQjv_PNG%2F11009_2008_.png,"1,299~2,462만원"
현대 투스카니,스포츠카 쿠페,2008,https://search.pstatic.net/common?quality=75&direct=true&src=http%3A%2F%2Fimgauto.naver.com%2F20170620_101%2Fauto_1497939383957YfQjv_PNG%2F11009_2008_.png,"1,299~2,462만원"
현대 베르나 트랜스폼,소형 세단,2010,https://search.pstatic.net/common?quality=75&direct=true&src=http%3A%2F%2Fimgauto.naver.com%2F20170530_78%2Fauto_1496110300839VTAe8_PNG%2F10735_2009__.png,"991~1,515만원"
현대 베르나,소형 세단,2010,https://search.pstatic.net/common?quality=75&direct=true&src=http%3A%2F%2Fimgauto.naver.com%2F20170530_78%2Fauto_1496110300839VTAe8_PNG%2F10735_2009__.png,"991~1,515만원"
현대 New 베르나,소형 세단,2010,https://search.pstatic.net/common?quality=75&direct=true&src=http%3A%2F%2Fimgauto.naver.com%2F20170530_78%2Fauto_1496110300839VTAe8_PNG%2F10735_2009__.png,"991~1,515만원"
현대 베르나,소형 세단,2010,https://search.pstatic.net/common?quality=75&direct=true&src=http%3A%2F%2Fimgauto.naver.com%2F20170530_78%2Fauto_1496110300839VTAe8_PNG%2F10735_2009__.png,"991~1,515만원"
현대 다이너스티,준대형 세단,1996,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20191126_287%2Fauto_157475894539458AQH_PNG%2F20191126180222_1ydnhE7c.png,"2,694~3,435만원"
현대 티뷰론,스포츠카 쿠페,2001,https://search.pstatic.net/common?quality=75&direct=true&src=http%3A%2F%2Fimgauto.naver.com%2F20170620_31%2Fauto_1497940153125wIMCh_PNG%2F13431_2001__.png,"1,067~1,649만원"
현대 엑셀,소형 세단,1991,https://search.pstatic.net/common?quality=75&direct=true&src=http%3A%2F%2Fimgauto.naver.com%2F20170620_19%2Fauto_1497940042315fcCal_PNG%2F13678_1991__.png,455~634만원
현대 포니,소형 해치백,2021,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20210419_116%2Fauto_1618816861478oJdYe_PNG%2F20210419162048_79CCcYrP.png,가격정보 없음
현대 ST1,대형 트럭,2025,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20240925_142%2Fauto_1727230862614R2QUt_PNG%2F20240925112053_i1B0iYTE.png,"5,595~7,195만원"
현대 아토스,경형 해치백,2001,https://search.pstatic.net/common?quality=75&direct=true&src=http%3A%2F%2Fimgauto.naver.com%2F20170620_108%2Fauto_1497940118060X1C9X_PNG%2F13464_2001_.png,525~837만원
현대 뉴엘란트라,준중형 세단,1995,https://search.pstatic.net/common?quality=75&direct=true&src=http%3A%2F%2Fimgauto.naver.com%2F20170620_265%2Fauto_1497940100563wAl1i_PNG%2F13657_1995_.png,"643~1,145만원"
현대 엘란트라,준중형 세단,1995,https://search.pstatic.net/common?quality=75&direct=true&src=http%3A%2F%2Fimgauto.naver.com%2F20170620_265%2Fauto_1497940100563wAl1i_PNG%2F13657_1995_.png,"643~1,145만원"
현대 마르샤,중형 세단,1996,https://search.pstatic.net/common?quality=75&direct=true&src=http%3A%2F%2Fimgauto.naver.com%2F20170620_287%2Fauto_1497939022575SYxdp_PNG%2F13654_1996_.png,"1,690~1,730만원"
현대 산타모,중형 RV,2002,https://search.pstatic.net/common?quality=75&direct=true&src=http%3A%2F%2Fimgauto.naver.com%2F20170620_265%2Fauto_1497940086991YphJP_PNG%2F13364_2002_.png,"1,283~1,603만원"
현대 아이오닉9,준대형 SUV,2025,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20250203_38%2Fauto_1738546130898dcATV_PNG%2F20250203102843_TUnMYL37.png,"6,715~8,311만원"
현대 뉴 클릭,소형 해치백,2010,https://search.pstatic.net/common?quality=75&direct=true&src=http%3A%2F%2Fimgauto.naver.com%2F20170530_16%2Fauto_1496110771218eoShD_PNG%2F10147_2010_.png,"870~1,279만원"
현대 클릭,소형 해치백,2010,https://search.pstatic.net/common?quality=75&direct=true&src=http%3A%2F%2Fimgauto.naver.com%2F20170530_16%2Fauto_1496110771218eoShD_PNG%2F10147_2010_.png,"870~1,279만원"
현대 트라제 XG,중형 RV,2007,https://search.pstatic.net/common?quality=75&direct=true&src=http%3A%2F%2Fimgauto.naver.com%2F20170620_212%2Fauto_1497939452707ecgbP_PNG%2F11694_2007_XG.png,"1,896~2,383만원"
현대 그라나다,준대형 세단,1982,https://search.pstatic.net/common?quality=75&direct=true&src=http%3A%2F%2Fimgauto.naver.com%2F20170620_115%2Fauto_1497938714746fqpfV_PNG%2F54967_1982___V6.png,"1,563만원"
현대 뉴그레이스,준대형 RV,1993,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20171218_197%2Fauto_1513577681148CovcG_PNG%2F20171218151426_zk0OHEnm.png,790만원
현대 그레이스,준대형 RV,1993,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20171218_197%2Fauto_1513577681148CovcG_PNG%2F20171218151426_zk0OHEnm.png,790만원
현대 라비타,소형 RV,2006,https://search.pstatic.net/common?quality=75&direct=true&src=http%3A%2F%2Fimgauto.naver.com%2F20170620_121%2Fauto_1497939802571erMji_PNG%2F12807_2006_.png,"976~1,382만원"
현대 스쿠프,스포츠카 쿠페,1995,https://search.pstatic.net/common?quality=75&direct=true&src=http%3A%2F%2Fimgauto.naver.com%2F20170620_178%2Fauto_14979400620895JsXG_PNG%2F13669_1995_.png,625~805만원
현대 코티나,소형 세단,1968,https://search.pstatic.net/common?quality=75&direct=true&src=http%3A%2F%2Fimgauto.naver.com%2F20170620_230%2Fauto_1497940101518Uukj6_PNG%2F16702_1968_.png,111만원
현대 프레스토,소형 세단,1985,https://search.pstatic.net/common?quality=75&direct=true&src=http%3A%2F%2Fimgauto.naver.com%2F20170620_9%2Fauto_1497940078968xufEM_PNG%2F17072_1985_.png,445~474만원
제네시스 일렉트리파이드 G80,준대형 세단,2021,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20221025_223%2Fauto_1666672455860u8oxl_PNG%2F20221025133409_tAbaeyk4.png,"8,281만원"
제네시스 G80,준대형 세단,2025,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20250108_244%2Fauto_1736299553101HbvpA_PNG%2F20250108102545_hoQ92ZMp.png,"5,899~8,579만원"
제네시스 G80,준대형 세단,2025,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20250108_244%2Fauto_1736299553101HbvpA_PNG%2F20250108102545_hoQ92ZMp.png,"5,899~8,579만원"
제네시스 GV80 쿠페,준대형 SUV,2025,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20241120_89%2Fauto_1732085780412ok8Aw_PNG%2F20241120155610_NpPM6Nef.png,"8,066~10,822만원"
제네시스 GV80,준대형 SUV,2025,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20241120_121%2Fauto_1732084665808ffA3d_PNG%2F20241120153735_eQ0wLJFH.png,"6,840~9,717만원"
제네시스 더 뉴 G70 슈팅브레이크,중형 왜건,2025,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20241120_298%2Fauto_1732088699284VtLfx_PNG%2F20241120164445_b2twihkK.png,"4,476~4,723만원"
제네시스 더 뉴 G70,중형 세단,2025,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20241120_73%2Fauto_1732089072389857qq_PNG%2F20241120165104_G7b8KwrP.png,"4,281~5,023만원"
제네시스 G70,중형 왜건,2025,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20241120_77%2Fauto_17320770914656jDSi_PNG%2F20241120133125_ug3A1UpF.png,"4,476~4,723만원"
제네시스 일렉트리파이드 GV70,중형 SUV,2025,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20250116_289%2Fauto_1736988523655pGsiy_PNG%2F20250116094842_0YPdrmr0.png,"7,530만원"
제네시스 GV70,중형 SUV,2025,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20240508_237%2Fauto_1715132569855dJKNG_PNG%2F20240508104248_F1BZquFR.png,"5,298~6,148만원"
제네시스 G90,대형 세단,2025,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20250305_300%2Fauto_1741138816121VG8tK_PNG%2F20250305104009_gk4QTXR6.png,"9,617~13,437만원"
제네시스 G90,대형 세단,2025,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20250305_300%2Fauto_1741138816121VG8tK_PNG%2F20250305104009_gk4QTXR6.png,"9,617~13,437만원"
제네시스 EQ900,대형 세단,2018,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20210524_153%2Fauto_1621816491077bS1tu_PNG%2F20210524093427_JigfANZf.png,"7,363~11,584만원"
제네시스 GV60,준중형 SUV,2025,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20250306_219%2Fauto_1741225637806VGPqd_PNG%2F20250306104716_gKWCIE5Z.png,"6,490~7,330만원"
기아 더 뉴 카니발,대형 RV,2019,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20200828_28%2Fauto_1598586214459tyjrV_PNG%2F20200828124332_XqJlW5cG.png,"2,880~4,035만원"
기아 올 뉴 카니발,대형 RV,2025,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20241014_232%2Fauto_1728875380036RHGVO_PNG%2F20241014120205_Xg6T6d75.png,"3,551~4,839만원"
기아 카니발 R,대형 RV,2013,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20200828_279%2Fauto_1598595886678qgN7D_PNG%2F20200828152444_IEceQNC5.png,"2,321~3,495만원"
기아 뉴카니발,대형 RV,2025,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20241014_232%2Fauto_1728875380036RHGVO_PNG%2F20241014120205_Xg6T6d75.png,"3,551~4,839만원"
기아 그랜드 카니발,대형 RV,2025,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20241014_232%2Fauto_1728875380036RHGVO_PNG%2F20241014120205_Xg6T6d75.png,"3,551~4,839만원"
기아 카니발,대형 RV,2025,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20241014_232%2Fauto_1728875380036RHGVO_PNG%2F20241014120205_Xg6T6d75.png,"3,551~4,839만원"
기아 더 뉴 쏘렌토,중형 SUV,2025,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20240902_61%2Fauto_1725240867075K5Dvr_PNG%2F20240902103418_x2KnonEZ.png,"3,550~4,631만원"
기아 올 뉴 쏘렌토,중형 SUV,2025,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20240902_61%2Fauto_1725240867075K5Dvr_PNG%2F20240902103418_x2KnonEZ.png,"3,550~4,631만원"
기아 뉴 쏘렌토 R,중형 SUV,2014,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20200709_6%2Fauto_1594275797288C6eXI_PNG%2F20200709152315_Tl5CYTVF.png,"2,895~3,638만원"
기아 쏘렌토 R,중형 SUV,2014,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20200709_6%2Fauto_1594275797288C6eXI_PNG%2F20200709152315_Tl5CYTVF.png,"2,895~3,638만원"
기아 뉴쏘렌토,중형 SUV,2025,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20240902_61%2Fauto_1725240867075K5Dvr_PNG%2F20240902103418_x2KnonEZ.png,"3,550~4,631만원"
기아 쏘렌토,중형 SUV,2025,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20240902_61%2Fauto_1725240867075K5Dvr_PNG%2F20240902103418_x2KnonEZ.png,"3,550~4,631만원"
기아 더 뉴 K5 3세대,중형 세단,2020,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20191219_189%2Fauto_1576737217521xpkvf_PNG%2F20191219153327_FjUzPeYB.png,"2,351~3,141만원"
기아 K5 3세대,중형 세단,2020,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20191219_189%2Fauto_1576737217521xpkvf_PNG%2F20191219153327_FjUzPeYB.png,"2,351~3,141만원"
기아 더 뉴 K5,중형 세단,2018,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20180202_186%2Fauto_1517561825789sE1oG_PNG%2F20180202175652_SBc1HHbJ.png,"1,755~3,092만원"
기아 K5 하이브리드,중형 세단,2025,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20241105_105%2Fauto_1730775575680pozLm_PNG%2F20241105115929_QmdeQjHa.png,"3,241~3,868만원"
기아 K5,중형 세단,2025,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20241105_42%2Fauto_1730775548808e6jdU_PNG%2F20241105115902_KQeghxgj.png,"2,724~3,546만원"
기아 K7 프리미어,준대형 세단,2020,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20190807_12%2Fauto_1565154791785opvvC_PNG%2F20190807141255_MOUqHkAw.png,"3,094~3,799만원"
기아 K7 프리미어 하이브리드,준대형 세단,2020,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20200819_192%2Fauto_1597808345745zjCK8_PNG%2F20200819123903_NcX5Tlqt.png,"3,599~3,975만원"
기아 올 뉴 K7 하이브리드,준대형 세단,2021,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20201012_240%2Fauto_1602467609317sf99P_PNG%2F20201012105319_IKCTvOew.png,"3,639~4,032만원"
기아 올 뉴 K7,준대형 세단,2021,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20201012_181%2Fauto_16024671030289vyyz_PNG%2F20201012104452_1bRBoJcv.png,"3,137~3,819만원"
기아 K7 하이브리드,준대형 세단,2021,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20201012_240%2Fauto_1602467609317sf99P_PNG%2F20201012105319_IKCTvOew.png,"3,639~4,032만원"
기아 더 뉴 K7,준대형 세단,2021,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20201012_181%2Fauto_16024671030289vyyz_PNG%2F20201012104452_1bRBoJcv.png,"3,137~3,819만원"
기아 K7,준대형 세단,2021,https://search.pstatic.net/common?type=b&size=600&quality=75&direct=true&ttype=input&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20201012_240%2Fauto_1602467609317sf99P_PNG%2F20201012105319_IKCTvOew.png,"3,639~4,032만원"
기아 더 뉴 레이,경형 RV,2025,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20241002_112%2Fauto_17278472422686Tu67_PNG%2F20241002143355_W03kUJ3M.png,"1,340~1,928만원"
기아 레이,경형 RV,2025,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20241002_112%2Fauto_17278472422686Tu67_PNG%2F20241002143355_W03kUJ3M.png,"1,340~1,928만원"
기아 더 뉴 모닝,경형 해치백,2023,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20230830_272%2Fauto_1693370317256gtoJa_PNG%2F20230830133831_U6CYJLma.png,"1,290~1,655만원"
기아 모닝 어반,경형 해치백,2020,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20200512_130%2Fauto_1589247141830rTol0_PNG%2F20200512103211_LvBHJPpT.png,"1,175~1,480만원"
기아 올 뉴 모닝,경형 해치백,2023,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20230830_272%2Fauto_1693370317256gtoJa_PNG%2F20230830133831_U6CYJLma.png,"1,290~1,655만원"
기아 더 뉴 모닝,경형 해치백,2023,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20230830_272%2Fauto_1693370317256gtoJa_PNG%2F20230830133831_U6CYJLma.png,"1,290~1,655만원"
기아 올 뉴 모닝,경형 해치백,2023,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20230830_272%2Fauto_1693370317256gtoJa_PNG%2F20230830133831_U6CYJLma.png,"1,290~1,655만원"
기아 뉴모닝,경형 해치백,2023,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20230830_272%2Fauto_1693370317256gtoJa_PNG%2F20230830133831_U6CYJLma.png,"1,290~1,655만원"
기아 모닝,경형 해치백,2023,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20230830_272%2Fauto_1693370317256gtoJa_PNG%2F20230830133831_U6CYJLma.png,"1,290~1,655만원"
기아 스포티지 더 볼드,준중형 SUV,2019,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20181218_249%2Fauto_1545106450402yHzt5_PNG%2F20181218131354_ttWPDhBB.png,"2,120~3,244만원"
기아 더 뉴 스포티지 R,준중형 SUV,2015,https://search.pstatic.net/common?quality=75&direct=true&src=http%3A%2F%2Fimgauto.naver.com%2F20170526_189%2Fauto_1495798314039zYSSt_PNG%2F53569_2015-R.png,"2,065~3,015만원"
기아 스포티지 R,준중형 SUV,2015,https://search.pstatic.net/common?quality=75&direct=true&src=http%3A%2F%2Fimgauto.naver.com%2F20170526_189%2Fauto_1495798314039zYSSt_PNG%2F53569_2015-R.png,"2,065~3,015만원"
기아 New 스포티지,준중형 SUV,2025,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20250102_15%2Fauto_1735783806631qD9Q9_PNG%2F20250102110954_zxX608LP.png,"2,793~3,694만원"
기아 스포티지,준중형 SUV,2025,https://search.pstatic.net/common?quality=75&direct=true&src=https%3A%2F%2Fimgauto-phinf.pstatic.net%2F20250102_15%2Fauto_1735783806631qD9Q9_PNG%2F20250102110954_zxX608LP.png,"2,793~3,694만원"
