car_title,trim,drive,price,habitability,quality,design,fuel,reply
아우디 뉴 A4,40 TFSI,10,9,9,9,10,9,"독3사 엔트리 모델 중 갑입니다. 특히, 서스펜션 단단하면서도 부드러운... 전후 멀티링크 좋습니다."
아우디 뉴 A4,40 TFSI,10,10,10,10,10,10,조용하고 편안하게 운전이 가능합니다. 고급유만 넣다보니 연비도 상당하고요.
아우디 뉴 A4,40 TFSI,10,10,10,10,10,9,자동차를 평가하는 요소의 대부분에서 매우 만족합니다. 많은 프리미엄 자동차들을 운행해 봤는데 어떤 면에서도 결코 부족하지 않은 성능을 보여줍니다. 일상 생활영역에서 데일리로 편안하게 타고 다니기에는 너무나도 만족스러운 자동차입니다.
아우디 뉴 A4,40 TFSI,8,8,6,9,8,9,작지 않은 체구에 정숙성과 연비를 모두 갖춘 차. 실내마감이 다소 아쉽지만 모난 곳은 없습니다.
아우디 뉴 A4,40 TFSI,10,10,10,10,8,10,"연비, 안정성, 주행감 그리고 옵션도 훌륭하다.다만, 전동트렁크는 아쉽니다."
아우디 뉴 A4,45 TFSI Quattro,10,10,10,10,9,8,"45라서 그런지 상당히 높은 마력과 토크로 경쾌하면서 안정적인 주행감이 좋습니다.(330i랑 경쟁해야되는데, 330i가 국내 철수를 하는 바람에) 콰트로의 중독적인 접지력도 매우 좋습니다. 2열 거주성도 차급대비 나쁘지 않습니다. 희소성이 있는 점도 마음에 듭니다. (국내에서만 희소성이 높다는 ㅎ) 단점 : 연비(성능대비 우수하나, 욕심이 더 생김), 전자제품의 기능(외부온도 연계 손따,엉따), HUD 내 디자인 및 정보제공량)"
아우디 뉴 A4,45 TFSI Quattro,10,10,10,10,10,8,"이 차는 디자인이 완성형에 가까워요진짜 숨은 명차 입니다 코너링 정속주행 급가속 등 운동성능도 훌륭합니다 통풍, 무선 안드로이드오토나 헤드업디피도 다 있고 전혀 작은차가 아니에요 크지도 않지만 그덕분에 운동성능과 밸런스가 너무 좋죠 4륜 특성상 연비는 어쩔 수 없지만 마일드 하브가 어느정도 보완해줘서 11정도는 무난히 나오는 것 같아요 원격시동, 자동개폐 없는건 아쉬움 신차가 너무 넘사벽으로 나온것도 아쉬움"
아우디 뉴 A4,45 TFSI Quattro,10,10,9,10,10,9,만족합니다!! 디자인 주행능력 서비스품질 만족합니다. 가격에 비해 옵션이 조금 부족해서 아쉽습니다.
아우디 뉴 A4,45 TFSI Quattro,9,6,6,8,8,6,콰트로라 연비는 기대안하는데 생각보다 괜찮아요 그리고 디자인은 무난한데 화려한..? 실내 피아노블랙 하이그로시 진짜 비추요.. 그 외에는 차량 공간이 아쉬워요 담에 산다면 아테온??
아우디 뉴 A4,45 TFSI Quattro,10,8,10,10,10,8,BMW 330i가 없어진 현재 가격대비 가장 좋은 주행성능을 보여주는것 같네요. 340i를 제외하면요
아우디 뉴 A4,45 TFSI Quattro,10,10,9,10,10,9,좋아요~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
아우디 뉴 A4,45 TFSI Quattro,10,10,9,10,10,9,"성능 디자인 할인가격 까지 중형세단 최고의 가성비 완벽한 조작감의 아우디 전자제어 시스템으로 편안한 주행 컨트롤, 부족하지 않은 265마력 가속력 ,설명이 필요 없는 콰트로 성능 , 최신 아우디 철학을 그대로 담은 F/L 디자인, 단점을 꼽자면 호불호 갈리는 피아노블랙 실내 디자인과 시내주행 연비 ,순정네비는 시간과 마음이 여유로운 분들만 사용하시길"
아우디 뉴 A4,45 TFSI Quattro,10,8,8,8,6,6,승차감 매우 우수하고 조용합니다. 스포츠모드에서는 완전 다른 매력이. 디자인은 계속 보면 조금 질릴수도 있을것 같지만 아직까진 만족합니다.
아우디 뉴 A4,45 TFSI Quattro,10,10,10,10,10,10,승차감이 우수함주행감이 우수함 연비가 좋음 가격대비 주행성능이 좋음
아우디 뉴 A4,45 TFSI Quattro,10,10,10,10,10,10,2021 아우디 A4(5세대) 45 TFSI 콰트로 프리미엄(B9)너무나도 만족스럽습니다.
아우디 A4,종합,10,10,10,10,10,10,이 차를 보며 평가하는 두부류가 있다 차만 보고 : 그돈씨 차를 타고 : 어 의외네... 오너는 후자.
아우디 A4,종합,10,8,8,10,10,10,"짐잖은 외모에 가려진 동급 (3시리즈, c클) 대비 가장 강한 출력과 좋은 거주성"
아우디 A4,종합,10,10,10,10,9,8,"45라서 그런지 상당히 높은 마력과 토크로 경쾌하면서 안정적인 주행감이 좋습니다.(330i랑 경쟁해야되는데, 330i가 국내 철수를 하는 바람에) 콰트로의 중독적인 접지력도 매우 좋습니다. 2열 거주성도 차급대비 나쁘지 않습니다. 희소성이 있는 점도 마음에 듭니다. (국내에서만 희소성이 높다는 ㅎ) 단점 : 연비(성능대비 우수하나, 욕심이 더 생김), 전자제품의 기능(외부온도 연계 손따,엉따), HUD 내 디자인 및 정보제공량)"
아우디 A4,종합,10,10,10,10,10,9,가성비가 좋은 차 입니다. 고장도 없고 소가족 또는 연인끼리 타기는 딱 좋은것 같습니다.다만 내부가 크기않고 외부 센서쪽 오류(?) 이외 만족하면서 타고 있습니다.
아우디 A4,종합,10,10,10,10,10,8,"이 차는 디자인이 완성형에 가까워요진짜 숨은 명차 입니다 코너링 정속주행 급가속 등 운동성능도 훌륭합니다 통풍, 무선 안드로이드오토나 헤드업디피도 다 있고 전혀 작은차가 아니에요 크지도 않지만 그덕분에 운동성능과 밸런스가 너무 좋죠 4륜 특성상 연비는 어쩔 수 없지만 마일드 하브가 어느정도 보완해줘서 11정도는 무난히 나오는 것 같아요 원격시동, 자동개폐 없는건 아쉬움 신차가 너무 넘사벽으로 나온것도 아쉬움"
아우디 A4,종합,9,9,9,10,10,9,전반적으로 완성도가 높다고 느껴집니다.최신차 느낌은 없지만 구형 느낌도 없고 무난하게 타기 좋습니다. 사실 요즘 국산차 디자인이 세기말이라 이쪽으로 왔네요.
아우디 A4,종합,10,10,8,10,10,10,뒷좌석 조금 작은거빼곤 최고인듯 합니다일단 차도 쭉쭉 잘나가요 타사 엔트리 렌트카로 타보고나니 아우디가 잘나가는구나 확느꼈네요
아우디 A4,종합,10,10,9,10,10,9,만족합니다!! 디자인 주행능력 서비스품질 만족합니다. 가격에 비해 옵션이 조금 부족해서 아쉽습니다.
아우디 A4,종합,10,7,8,10,10,10,2018 아우디 A4(5세대) 35 TDI 콰트로차량번호55마6683차량 등록년도2018년 위 차량에 대해 6가지 항목으로 평가합니다. 평가항목에 대한 만족도를 별표로 표시해주세요.
아우디 A4,종합,10,10,10,10,10,10,전반적으로 타기 좋습니다.만족하면서 타는 차이며 할인할 때 구매하시면 됩니다. 감사합니다.
아우디 A4,35 TDI,10,10,10,10,10,10,이 차를 보며 평가하는 두부류가 있다 차만 보고 : 그돈씨 차를 타고 : 어 의외네... 오너는 후자.
아우디 A4,35 TDI,9,8,9,8,9,9,생각보다 잘나가고 연비도 좋고이쁘고 좋네요 아담한크기도 부담않되고 승차감은 좀단단하다는느낌
아우디 A4,35 TDI,10,10,8,9,9,10,"주행성능, 가격, 연비, 디자인 등 어디 한군데 빠짐없이 완벽하다 생각합니다. 다만 실내는 좀 좁고 수납공간이 부족합니다. 컴팩트 하게 다니기에는 이만한 차가 없다고 생각합니다."
아우디 A4,35 TDI,10,10,8,10,10,10,차가 작아서 패밀리세단으로는 불편. 그거 빼고는 모든 부분에 만족하고 타고 있다..
아우디 A4,35 TDI,10,8,10,10,10,10,세그먼트 최강자라고 생각함. 아우디의 기본적인 스피릿과 품질을 모두 즐길수 있음.
아우디 A4,35 TDI,10,10,10,8,10,10,연비가 좋고 안전감있어서 좋습니다가성비 좋은 차라고 생각됩니다 특히나 실내 디자인이 마음에들어요
아우디 A4,35 TDI,10,9,8,10,10,10,"준중형급 차에 2,000cc 디젤 터보 엔진이 장착된 차량. 동급 다른차들에 비해 가속도도 좋고, 전륜이라 겨울철에도 주행하는데 이롭습니다. 국내 준중형급에 비해 실내공간은 좁으나 그만큼 두겁게 만들어져 안전한 차라고 생각하시면 좋을듯합니다. 시골에 살아서 그런지 서비스 받기에 불편함이 있습니다. 실연비는 제 체감상 고속주행20이상,도심주행17이상은 나오는듯합니다."
아우디 A4,35 TDI,9,10,10,8,10,10,탈선방지기능없어서 아쉬운점이있었고유가인상으로 경유차다보니 지금은 유지비가 걱정돼기도하구 가성비나 연비는 좋은거는 인정 주행하는데는 이상없는차로 현재는 만족합니다~ 향후에는 환경오염과 연로비로 부담안되는 안정된 자동차로 바뀌보는 생각합니다~
아우디 A4,35 TDI,9,10,10,10,10,10,20대 여자가 몰기에 가격이나 연비 크기 면에서 정말 최고라거 생각해요. 특히 연비가 정말 잘나와요.
아우디 A4,35 TDI,10,9,7,10,9,10,조금 작긴하지만 연비좋고 고장없는 좋은차아우디 프로모션이 좋아 가격도 괜찮네요
아우디 A4,40 TDI Quattro,10,8,6,4,9,8,"디젤 콰트로 안정감 좋고 힘이좋아요.MMI 먹통되는경우가 종종 있어서 유닛교체,업데이트 까지 진행됐지만,한달 여 만에 다시 먹통이 됐어요…이건진짜 아우디 만의 고질병인건지 아이 데리고 장거리운행 갈야될땐 대환장 파티에요.곧 있음 무상서비스기간도 끝나가는데 기분이 더럽게 더럽네요…"
아우디 A4,40 TDI Quattro,9,10,8,10,9,8,"약 1300km 주행했습니다.화려하진 않지만 깔끔한 실내를 가지고 있어서 만족스럽습니다. 서울-안산(왕복 80km) 출퇴근 기준으로 연비는 막히면 13, 안막히면 19까지 나옵니다. 고속주행만 얘기하면 20 넘기는 모습도 많이 보입니다. 콰트로라 무게가 더 나가서 연비걱정 많이했는데 연비걱정 보다는 경유가격이 더 걱정됩니다.. ㅋㅋ 사륜이다보니 조금은 묵직한 맛이 있지만 전체적으로는 차는 잘나가고 안정적입니다. 그래도 아우디라 그 윗급을 바라보시는거 아니면 성능 걱정은 안하셔도 될 것 같습니다."
아우디 A4,40 TFSI,10,10,8,8,10,7,"6개월 구매와 운전 후기밟는대로 나가주는 든든한 엔진빠와, 도심 9L 고속도로 20L 라는 극과 극의 연비를 보여주어 사람을 아리송하게 만들지만 새 차를 구매하는데 있어 가장 큰 위기라 할 수 있는 집사람의 허락을 한 큐에 받아낸 디자인이 10점 만점에 10점 , A매장에서 받아낸 견적서를 B매장으로 던진 후 아는 딜러에서 A, B견적서를 들고 자네의 능력을 보여주게 하면 피눈물 흘리면서 현대자 임직원 할인만큼 깍아줘서 4천 초반에도 탈수있어 그 돈이면 그돈씨 쏘나타 풀옵산다는 친구 엉덩이를 아우디 장우산 풀스윙 빠따 쳐줄 수 있었음. 물론 5개월차에 블루투스 모듈이 고장나서 센터에 입고하는 해프닝이 있었지만 무료로 수리완료. 그와중에 만약 보증이 끝났다면 냈어야 하는 수리비 170만원 명세서를 보며 보증 끝난 아우디의 무서움을 미리 체험해 볼수 있었음. 참 뒷자석은 사람 태우는거 아님. 장인어른 뒷자석에 모시고 장거리 한번 뛰었더니 '앞으론 따로 감세' 하셔서 개꿀?"
아우디 A4,40 TFSI,10,8,8,10,10,10,"짐잖은 외모에 가려진 동급 (3시리즈, c클) 대비 가장 강한 출력과 좋은 거주성"
아우디 A4,40 TFSI,10,10,10,10,10,9,가성비가 좋은 차 입니다. 고장도 없고 소가족 또는 연인끼리 타기는 딱 좋은것 같습니다.다만 내부가 크기않고 외부 센서쪽 오류(?) 이외 만족하면서 타고 있습니다.
아우디 A4,40 TFSI,9,9,9,10,10,9,전반적으로 완성도가 높다고 느껴집니다.최신차 느낌은 없지만 구형 느낌도 없고 무난하게 타기 좋습니다. 사실 요즘 국산차 디자인이 세기말이라 이쪽으로 왔네요.
아우디 A4,40 TFSI,10,10,8,10,10,10,뒷좌석 조금 작은거빼곤 최고인듯 합니다일단 차도 쭉쭉 잘나가요 타사 엔트리 렌트카로 타보고나니 아우디가 잘나가는구나 확느꼈네요
아우디 A4,40 TFSI,10,10,10,10,10,10,전반적으로 타기 좋습니다.만족하면서 타는 차이며 할인할 때 구매하시면 됩니다. 감사합니다.
아우디 A4,40 TFSI,10,9,9,9,10,9,"독3사 엔트리 모델 중 갑입니다. 특히, 서스펜션 단단하면서도 부드러운... 전후 멀티링크 좋습니다."
아우디 A4,40 TFSI,10,10,10,10,10,10,조용하고 편안하게 운전이 가능합니다. 고급유만 넣다보니 연비도 상당하고요.
아우디 A4,40 TFSI,10,10,10,10,10,9,자동차를 평가하는 요소의 대부분에서 매우 만족합니다. 많은 프리미엄 자동차들을 운행해 봤는데 어떤 면에서도 결코 부족하지 않은 성능을 보여줍니다. 일상 생활영역에서 데일리로 편안하게 타고 다니기에는 너무나도 만족스러운 자동차입니다.
아우디 A4,40 TFSI,8,8,6,9,8,9,작지 않은 체구에 정숙성과 연비를 모두 갖춘 차. 실내마감이 다소 아쉽지만 모난 곳은 없습니다.
아우디 A4,40 TFSI,10,10,10,10,8,10,"연비, 안정성, 주행감 그리고 옵션도 훌륭하다.다만, 전동트렁크는 아쉽니다."
아우디 A4,45 TFSI Quattro,10,10,10,10,9,8,"45라서 그런지 상당히 높은 마력과 토크로 경쾌하면서 안정적인 주행감이 좋습니다.(330i랑 경쟁해야되는데, 330i가 국내 철수를 하는 바람에) 콰트로의 중독적인 접지력도 매우 좋습니다. 2열 거주성도 차급대비 나쁘지 않습니다. 희소성이 있는 점도 마음에 듭니다. (국내에서만 희소성이 높다는 ㅎ) 단점 : 연비(성능대비 우수하나, 욕심이 더 생김), 전자제품의 기능(외부온도 연계 손따,엉따), HUD 내 디자인 및 정보제공량)"
아우디 A4,45 TFSI Quattro,10,10,10,10,10,8,"이 차는 디자인이 완성형에 가까워요진짜 숨은 명차 입니다 코너링 정속주행 급가속 등 운동성능도 훌륭합니다 통풍, 무선 안드로이드오토나 헤드업디피도 다 있고 전혀 작은차가 아니에요 크지도 않지만 그덕분에 운동성능과 밸런스가 너무 좋죠 4륜 특성상 연비는 어쩔 수 없지만 마일드 하브가 어느정도 보완해줘서 11정도는 무난히 나오는 것 같아요 원격시동, 자동개폐 없는건 아쉬움 신차가 너무 넘사벽으로 나온것도 아쉬움"
아우디 A4,45 TFSI Quattro,10,10,9,10,10,9,만족합니다!! 디자인 주행능력 서비스품질 만족합니다. 가격에 비해 옵션이 조금 부족해서 아쉽습니다.
아우디 A4,45 TFSI Quattro,9,6,6,8,8,6,콰트로라 연비는 기대안하는데 생각보다 괜찮아요 그리고 디자인은 무난한데 화려한..? 실내 피아노블랙 하이그로시 진짜 비추요.. 그 외에는 차량 공간이 아쉬워요 담에 산다면 아테온??
아우디 A4,45 TFSI Quattro,10,8,10,10,10,8,BMW 330i가 없어진 현재 가격대비 가장 좋은 주행성능을 보여주는것 같네요. 340i를 제외하면요
아우디 A4,45 TFSI Quattro,10,10,9,10,10,9,좋아요~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
아우디 A4,45 TFSI Quattro,10,10,9,10,10,9,"성능 디자인 할인가격 까지 중형세단 최고의 가성비 완벽한 조작감의 아우디 전자제어 시스템으로 편안한 주행 컨트롤, 부족하지 않은 265마력 가속력 ,설명이 필요 없는 콰트로 성능 , 최신 아우디 철학을 그대로 담은 F/L 디자인, 단점을 꼽자면 호불호 갈리는 피아노블랙 실내 디자인과 시내주행 연비 ,순정네비는 시간과 마음이 여유로운 분들만 사용하시길"
아우디 A4,45 TFSI Quattro,10,8,8,8,6,6,승차감 매우 우수하고 조용합니다. 스포츠모드에서는 완전 다른 매력이. 디자인은 계속 보면 조금 질릴수도 있을것 같지만 아직까진 만족합니다.
아우디 A4,45 TFSI Quattro,10,10,10,10,10,10,승차감이 우수함주행감이 우수함 연비가 좋음 가격대비 주행성능이 좋음
아우디 A4,45 TFSI Quattro,10,10,10,10,10,10,2021 아우디 A4(5세대) 45 TFSI 콰트로 프리미엄(B9)너무나도 만족스럽습니다.
아우디 Q5,종합,10,10,10,10,10,8,"오래 되어도 실증나지 않는 디자인이고 주행성능과 안정감, 승차감 모두 좋습니다. 아직 잔고장 없구요, 특히 눈길, 빗길 안정감에서 콰트로 기술의 진수를 느끼게 삽니다. 아직 특별한 단점은 발견하지 못했네요."
아우디 Q5,종합,10,5,7,8,10,3,차라는게 자기만족이 가장 중요하듯이 제 기준에선 기본이상 하는 차량같습니다.
아우디 Q5,종합,10,10,10,10,10,10,동급대비 가성비 제일 좋습니다3인가족 패밀리카로 추천합니다. 주행질감 연비 좋아요
아우디 Q5,종합,10,8,9,10,10,8,디자인 - 동급 모델중 가장 이쁨연비 - 가솔린이라 확실히 떨어짐 실내 - 동급 모델중 가장 넓음
아우디 Q5,종합,4,3,4,4,4,1,미흡하나 만족합니다..... ... ... ..................
아우디 Q5,종합,10,6,6,8,9,8,아우디의 판매가격 정책이 이 차의 가치를 낮추고 있음... 다음에는 아우디 차량 구입은 고려하지 않을 예정
아우디 Q5,종합,10,10,10,10,10,8,"와이프카 출퇴근용으로 이용중입니다. 크기 적당하고 무엇보다 정숙성,승차감,주행성능 모두 만족합니다. 단점이 없는 차량입니다"
아우디 Q5,종합,8,7,8,8,6,6,엄청난 스펙을 가진 건 아니지만 또 반대로 특별히 아쉬운 점도 없어서 패밀리카로 잘 타고 있는 차. 앞으로도 우리 가족 잘 부탁해 웅디야
아우디 Q5,종합,9,10,8,8,6,9,요란하지 않아서 좋아요.적당히 부드럽고 적당히 달립니다. 3인 패밀리카로 충분합니다.
아우디 Q5,종합,9,9,10,9,9,8,"suv는 처음 샀는데 생각보다 만족도가 높아요. 실내가 좀 오래된 느낌이라 구입시 매우 망설였는데 승차감이 타차량에 비해 상당히 좋아서 선택했어요. 4기통이라 혹시 엔진이 시끄럽지 않을까.. 가솔린이라 연비는 나쁘지 않을까등등 다.. 괜한 고민이었네요. 독3사 신차로 다 구매해 봤고 아우디를 가장 늦게 구매했는데 말많던 as 선입견이었고요.. as도 모 만족합니다. 단 벤츠나 비엠 같은 경우 엔진오일외 기타소모품도 서비스가 되었던것 같은데 아우디는 온리 엔진오일뿐이게 좀 아쉽네요. 6개월 만키로 탔는데 속 썩인적 없고요.. 7단 밋션이 좀 맘에 안들지만 이차 이전 전전차량도 벤츠 7단 밋션이라 모 적응은 됩니다. 연비는 트립상 12정도 나오고요(장거리주행 많은편) 고속은 15~16 시내는 7~8 정도인것 같아요. 보험료, 세금 다 저렴하고 종합적으로 가성비 굿입니다. 젤 맘에 안 드는것 실내 인테리어.. ㅎㅎ"
아우디 Q5,40 TDI quattro,10,6,8,8,10,10,- 실내 디자인은 호불호가 있으나 나에게 있어서는 괜찮은 디자인 - 잡소리가 가끔 있기는 하나 신경 안쓰고 타도 되는 정도 - HUD에 표시되는게 좀 적긴 하지만 없는것보단 좋음 - 주행감각이 젠틀하다고 해야하나? 과격하지 않고 또한 너무 답답하지도 않고 딱 좋음 - 스포트백이라 트렁크가 생각보다 조금 작음 - 디자인 하나만큼은 개인적으로 모든 차 탑 10안에 들 수 있음.. 내돈주고 살 수 있는 차중에는 원탑 - 아우디 서비스센터는 정말… 어휴… 그걸 감안하더라도 살 만큼 매력적인 차
아우디 Q5,40 TDI quattro,10,8,10,8,10,8,승차감 및 주행 안전성도 좋고 연비는 조금 아쉽네요..종합적으로 만족합니다
아우디 Q5,40 TDI quattro,8,10,8,10,9,7,이 차량은 내 외근 모두 훌륭한 조퇴를 가지고 있지만 내장 응 시대를 거슬러 가는 거 같은 느낌 올드한 느낌 입니다그렇지만 알피엠이 중 고속 영역으로올라가면 토크 빨ㅇ리
아우디 Q5,40 TDI quattro,10,9,9,10,10,10,성능 가격 디자인 연비 매우만족스럽습니다동급차량에비해 희소성이 있어 개인적으로 만족합니다
아우디 Q5,40 TDI quattro,10,10,10,10,10,10,"실내외 디자인이 개인적으로 너무 멋지네요. 또한 상품성도 좋고 주행성, 거주성도 만족합니다.품질보증기간역시 5년15만이라 믿고 편히 탈수있다는것도 장점입니다."
아우디 Q5,40 TDI quattro,8,8,8,8,10,10,승용520타다가 넘어왔는데 운전하는 재미가 있습니다.조금더 타봐야겠지만 문제는 좀 있습니다.
아우디 Q5,40 TDI quattro,10,10,10,10,10,10,우선 디자인이 너무 이쁘다 이쁜 디자인에 반해서 차를 타면 조용한 승차감이 더 만족스럽고 잘 나오는 연비도 좋다 아직은 너무 만족스럽게 타고 있다
아우디 Q5,40 TDI quattro,9,9,9,9,9,9,승차감 디자인 연비 안전성 모든면에서 만족합니다특히 연비가 너무 좋고 디젤인데도 조용하고 흔들림이 없어서 너무 좋아요
아우디 Q5,40 TDI quattro,10,10,10,10,10,10,동급차량 대비가격 성능 디자인 뭐하나 빠지는게 없네요 특히 스포트백 뒷라인은 예술입니다!
아우디 Q5,40 TDI quattro,10,10,10,10,10,10,이차 저차 많이 끌어봤는데 타면서 가장 만족스러운 차입니다. 가격 할인이 좀만 더 들어간다면 완전 베스트
아우디 Q5,45 TFSI Quattro,10,10,8,9,9,9,"1. 주행성능: 차량 사기전 중형suv 같은급 기준 프리미엄 독3사 모두시승 해본 결과 아우디 출력이 상당히 높은게 느껴짐2. 가격: 비교해 보신분은 알겠지만 할인율이 가장 높음 (단 중고 방어도 타 독일차에비해 안좋음)오래타실거면 가격 대만족 3. 거주성: 뒷좌석 중앙 바닥이 높게 올라와있으나3,4인 가족차로 충분하고 스포트백(쿠페형)인걸 감안해서8점 가족이 다 작아서 불편함 없으나 키178 이상이면 뒷좌석 상당히 불편(GLC,X4,Q5 쿠페형 모델중 제일 높았음)쿠페형 말고 일반형이었으면 만점 줬을듯 4. 품질: 거의 다 만족하나 통신모듈 좀 불안한거 때문에 9점 보증기간내 먹통되면 무상교체 가능 23년식 부턴 개선된걸로 알고있음 (전 21년식) 5. 디자인: 디자인이야 뭐 개개인 차이라 제눈엔 X4가 가장 이뻤으나 이차도 만족하기에 9점 6. 체감연비: 고속 주행시 14까지 나왔었음 (인천 > 대전 평일 기준) 더 나오는것도 가능! 인천, 서울시내는 이덩치 치고 좋다생각함"
아우디 Q5,45 TFSI Quattro,9,9,9,10,9,9,운동성능 제동성능 모자람 없고 차의 거동이 운전자에게 신뢰를 주네요. 급격한 핸들링에도 띠라 오는 차의 추정능력이 인상적입니다. 디자인 이런 것을 떠나서 차의 뛰어난 기본기가 매우 인상적이네요.
아우디 Q5,45 TFSI Quattro,9,8,9,9,10,8,"우선 주행 성능은 동급 대비 부족함이 없습니다. 모드에 따라 스포티한 주행과 컴포트한 주행의 차이를 느끼면서 운전하기 좋습니다. 바닥을 잡고 누르면서 달리는 듯한 콰트로 주행감이 상당히 안정적이고, 좋습니다.디자인은 개인적으로 X4, GLC쿠페 보다 좋다고 생각합니다. X4는 우락부락 공격적인 느낌이 강하고, GLC는 너무 둥글둥글 굴린 느낌이 많이 드는데 Q5 스포트백은 중간 정도의 쉐입을 보여줍니다. 하나 아쉬운건 8천만원에 육박하는 가격에도 불구하고 실내 인테리어의 고급성은 동급 대비 많이 떨어집니다. 가죽으로 좀 감싸줘야 되는 부분이 있는데 손잡이나 특히 앞 우레탄 부분이 유일하게 아쉬운 부분입니다. 인포테이먼트 시스템과 디자인은 개인적으로 터치 버튼보다 물리 버튼이 직관적이어서 좋게 느껴지고 디스플레이 얘기가 많이 나오는데 시인성은 좋으나 앞에 말한 것 처럼 고급스러움이 문제인 듯 합니다. 기타 어뎁티브 크루즈, 레인 트레이서 기능은 장거리 운행시 상당히 만족합니다."
아우디 Q5,45 TFSI Quattro,10,9,9,8,6,7,기본기는 뛰어난거 인정한다. 탈것이라는 부분에서는 상당히 좋은차임에는 분명하다 근데 나머지가 문제다. 내부 인테리어 소재 인터페이스 등등... 디테일한 부분에서는 너무 투박하고 흠이 많다. 엔진이나 미션 승차감에 있어서는 불만이 없는건 팩트다
아우디 Q5,45 TFSI Quattro,10,10,10,10,10,10,"디자인도 이쁘고, 가격도 1200할인받아서 6900만원 수준이라 아주 좋아요"
아우디 Q5,45 TFSI Quattro,10,10,10,10,10,8,"독일 suv동급 glc쿠페,x4에서 만큼은 디자인 성능 만큼은 뒤지지 않지만 인지도 면에서는 떨어지는 건 인정 하지만 편의장비 디자인 가속성 면에서는 절대 더하면 더했지 떨어지진 않는 다 다만 올드한 실내센터피아는 감수해야할 사항인건 인정 하지만 콰트로,조명회사의 ㅇOLED로 위안을 삼음!"
아우디 Q5,45 TFSI Quattro,9,8,10,9,8,10,"풀체인지가 되지않은 옛날 아우디의 실내 인초테인먼트를 유지중인 모델이라 디자인상 아쉬운 부분이 있지만, 외관은 확실히 깔끔한 맛을 주는 모델이다개인적으류 타 브랜드 대비 연비와 정숙성은 젛은듯 하다. 딱딱하지 않은 승차감또한 나에게는 장점으로 다가왔다."
아우디 Q5,45 TFSI Quattro,9,9,9,9,9,9,만족하며 타고 있어요네비만 빼고 다 좋아요 주행성능과 안정감 좋고 편의시설은 제네시스가 더 좋고요 g80과 이것 두개 모는데 성능은 아우디가 좋고 편위는 제네사스가 좋아요
아우디 Q5,45 TFSI Quattro,9,9,10,10,10,8,"동급대비 가성비가 매우 훌륭합니다. 장점: 디자인 - 뒷태가 너무이쁩니다. 주행성능, 안정감, 승차감, 하차감 단점: 아쉬운 실내디자인, 수납공간 장점이 더 많은 차에요!!"
아우디 Q5,45 TFSI Quattro,9,9,9,10,10,8,흠잡을곳없는 애마 다른차들이 부럽지않다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
아우디 A5,종합,10,6,8,10,10,8,주행질감 좋고 디자인이 예뻐서 아주 마음에 듭니다.고속에서의 안정감이 너무 훌륭해요
아우디 A5,종합,10,8,8,10,10,6,"아반떼에서 넘어왔는데, 역시 비교가 불가합니다. 140키로에서도 안정적인 승차감이 안정적이며, 드라이브 모드에서의 주행은 짜릿합니다."
아우디 A5,종합,10,10,8,10,10,7,매우만족합니다. 딱하나아쉬운건 타이어유지비 정도?20인치에 스포츠형이라 호환타이어가 많지는않아요
아우디 A5,종합,10,9,8,7,10,1,다이나믹 모드일때 즉각적인 반응과 변속감이 좋고무엇보다 가성비 뚜따가 메리트
아우디 A5,종합,10,10,10,10,10,10,트랙션...!!!!! 트랙션...!!!!! 트랙션...!!!!! 트랙션...!!!!! 트랙션...!!!!!
아우디 A5,종합,10,10,8,9,10,8,"아우디에서 만들어주는 선물같은 차라고 생각됩니다할인받고 실구매가 6천대 차량으로 가성비 최고입니다 특히 전자식서스펜션과 매트릭스라이트 콰트로 4륜&토크벡터링 은 이가격 차량에 보기힘든 주행관련 장치가 탑재되어있습니다 고속도로 올리면 100키로속도에서 RPM 이 1250으로 정숙하고 연비도 잘 나옵니다(연비 18정도) 시내바리보다는 장거리 주행에 더 만족도 높은차 입니다 기타 단차나 실내버튼류, 씰링상태등 조립완성도도 상당히 좋다고생각합니다. 실내는 올드한 느낌은 있으나 디스플레이 해상도나 소재질감, 사용편의성, 옵션 다들어가서 가격만큼의 가치는 합니다 단점은 실내 시트 잡소리가 약간 있어서 품질에서 1점 뺐습니다 상시4륜차량으로 시내 주행시는 10키로정도 연비로 시내주행시 연비는 잘나오는건 아닙니다"
아우디 A5,종합,10,9,9,10,10,6,너무 만족합니다 스포츠성과 세단 둘다 만족할 수 있어요유일한 단점을 꼽자면 타이어가 좀 비싸요
